member,archive,archive_url,crs,min_x,min_y,max_x,max_y
3dm_33_392_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5805000,393000,5806000
3dm_33_392_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5806000,393000,5807000
3dm_33_392_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5807000,393000,5808000
3dm_33_392_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5808000,393000,5809000
3dm_33_392_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5809000,393000,5810000
3dm_33_392_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5810000,393000,5811000
3dm_33_392_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5811000,393000,5812000
3dm_33_392_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5812000,393000,5813000
3dm_33_392_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5813000,393000,5814000
3dm_33_392_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5814000,393000,5815000
3dm_33_392_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,392000,5815000,393000,5816000
3dm_33_393_5804_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5804000,394000,5805000
3dm_33_393_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5805000,394000,5806000
3dm_33_393_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5806000,394000,5807000
3dm_33_393_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5807000,394000,5808000
3dm_33_393_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5808000,394000,5809000
3dm_33_393_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5809000,394000,5810000
3dm_33_393_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5810000,394000,5811000
3dm_33_393_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5811000,394000,5812000
3dm_33_393_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5812000,394000,5813000
3dm_33_393_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5813000,394000,5814000
3dm_33_393_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5814000,394000,5815000
3dm_33_393_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,393000,5815000,394000,5816000
3dm_33_394_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5808000,395000,5809000
3dm_33_394_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5809000,395000,5810000
3dm_33_394_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5810000,395000,5811000
3dm_33_394_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5811000,395000,5812000
3dm_33_394_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5812000,395000,5813000
3dm_33_394_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5813000,395000,5814000
3dm_33_394_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5814000,395000,5815000
3dm_33_394_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,394000,5815000,395000,5816000
3dm_33_395_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5807000,396000,5808000
3dm_33_395_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5808000,396000,5809000
3dm_33_395_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5809000,396000,5810000
3dm_33_395_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5810000,396000,5811000
3dm_33_395_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5811000,396000,5812000
3dm_33_395_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5812000,396000,5813000
3dm_33_395_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5813000,396000,5814000
3dm_33_395_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5814000,396000,5815000
3dm_33_395_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,395000,5815000,396000,5816000
3dm_33_396_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5805000,397000,5806000
3dm_33_396_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5806000,397000,5807000
3dm_33_396_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5807000,397000,5808000
3dm_33_396_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5808000,397000,5809000
3dm_33_396_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5809000,397000,5810000
3dm_33_396_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5810000,397000,5811000
3dm_33_396_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5811000,397000,5812000
3dm_33_396_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5812000,397000,5813000
3dm_33_396_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5813000,397000,5814000
3dm_33_396_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5814000,397000,5815000
3dm_33_396_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,396000,5815000,397000,5816000
3dm_33_397_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5806000,398000,5807000
3dm_33_397_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5807000,398000,5808000
3dm_33_397_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5808000,398000,5809000
3dm_33_397_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5809000,398000,5810000
3dm_33_397_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5810000,398000,5811000
3dm_33_397_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5811000,398000,5812000
3dm_33_397_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5812000,398000,5813000
3dm_33_397_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5813000,398000,5814000
3dm_33_397_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5814000,398000,5815000
3dm_33_397_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,397000,5815000,398000,5816000
3dm_33_398_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5806000,399000,5807000
3dm_33_398_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5807000,399000,5808000
3dm_33_398_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5808000,399000,5809000
3dm_33_398_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5809000,399000,5810000
3dm_33_398_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5810000,399000,5811000
3dm_33_398_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5811000,399000,5812000
3dm_33_398_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5812000,399000,5813000
3dm_33_398_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5813000,399000,5814000
3dm_33_398_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5814000,399000,5815000
3dm_33_398_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,398000,5815000,399000,5816000
3dm_33_399_5805_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5805000,400000,5806000
3dm_33_399_5806_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5806000,400000,5807000
3dm_33_399_5807_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5807000,400000,5808000
3dm_33_399_5808_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5808000,400000,5809000
3dm_33_399_5809_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5809000,400000,5810000
3dm_33_399_5810_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5810000,400000,5811000
3dm_33_399_5811_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5811000,400000,5812000
3dm_33_399_5812_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5812000,400000,5813000
3dm_33_399_5813_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5813000,400000,5814000
3dm_33_399_5814_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5814000,400000,5815000
3dm_33_399_5815_1_be.las,Sued.zip,https://gdi.berlin.de/data/a_als/atom/Sued.zip,EPSG:25833,399000,5815000,400000,5816000
3dm_33_400_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5805000,401000,5806000
3dm_33_400_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5806000,401000,5807000
3dm_33_400_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5807000,401000,5808000
3dm_33_400_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5808000,401000,5809000
3dm_33_400_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5809000,401000,5810000
3dm_33_400_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5810000,401000,5811000
3dm_33_400_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5811000,401000,5812000
3dm_33_400_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5812000,401000,5813000
3dm_33_400_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5813000,401000,5814000
3dm_33_400_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5814000,401000,5815000
3dm_33_400_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,400000,5815000,401000,5816000
3dm_33_401_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5804000,402000,5805000
3dm_33_401_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5805000,402000,5806000
3dm_33_401_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5806000,402000,5807000
3dm_33_401_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5807000,402000,5808000
3dm_33_401_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5808000,402000,5809000
3dm_33_401_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5809000,402000,5810000
3dm_33_401_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5810000,402000,5811000
3dm_33_401_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5811000,402000,5812000
3dm_33_401_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5812000,402000,5813000
3dm_33_401_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5813000,402000,5814000
3dm_33_401_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5814000,402000,5815000
3dm_33_401_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,401000,5815000,402000,5816000
3dm_33_402_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5804000,403000,5805000
3dm_33_402_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5805000,403000,5806000
3dm_33_402_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5806000,403000,5807000
3dm_33_402_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5807000,403000,5808000
3dm_33_402_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5808000,403000,5809000
3dm_33_402_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5809000,403000,5810000
3dm_33_402_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5810000,403000,5811000
3dm_33_402_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5811000,403000,5812000
3dm_33_402_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5812000,403000,5813000
3dm_33_402_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5813000,403000,5814000
3dm_33_402_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5814000,403000,5815000
3dm_33_402_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,402000,5815000,403000,5816000
3dm_33_403_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5805000,404000,5806000
3dm_33_403_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5806000,404000,5807000
3dm_33_403_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5807000,404000,5808000
3dm_33_403_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5808000,404000,5809000
3dm_33_403_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5809000,404000,5810000
3dm_33_403_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5810000,404000,5811000
3dm_33_403_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5811000,404000,5812000
3dm_33_403_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5812000,404000,5813000
3dm_33_403_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5813000,404000,5814000
3dm_33_403_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5814000,404000,5815000
3dm_33_403_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,403000,5815000,404000,5816000
3dm_33_404_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5803000,405000,5804000
3dm_33_404_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5804000,405000,5805000
3dm_33_404_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5805000,405000,5806000
3dm_33_404_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5806000,405000,5807000
3dm_33_404_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5807000,405000,5808000
3dm_33_404_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5808000,405000,5809000
3dm_33_404_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5809000,405000,5810000
3dm_33_404_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5810000,405000,5811000
3dm_33_404_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5811000,405000,5812000
3dm_33_404_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5812000,405000,5813000
3dm_33_404_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5813000,405000,5814000
3dm_33_404_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5814000,405000,5815000
3dm_33_404_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,404000,5815000,405000,5816000
3dm_33_405_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5803000,406000,5804000
3dm_33_405_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5804000,406000,5805000
3dm_33_405_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5805000,406000,5806000
3dm_33_405_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5806000,406000,5807000
3dm_33_405_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5807000,406000,5808000
3dm_33_405_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5808000,406000,5809000
3dm_33_405_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5809000,406000,5810000
3dm_33_405_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5810000,406000,5811000
3dm_33_405_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5811000,406000,5812000
3dm_33_405_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5812000,406000,5813000
3dm_33_405_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5813000,406000,5814000
3dm_33_405_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5814000,406000,5815000
3dm_33_405_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,405000,5815000,406000,5816000
3dm_33_406_5800_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5800000,407000,5801000
3dm_33_406_5801_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5801000,407000,5802000
3dm_33_406_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5803000,407000,5804000
3dm_33_406_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5804000,407000,5805000
3dm_33_406_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5805000,407000,5806000
3dm_33_406_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5806000,407000,5807000
3dm_33_406_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5807000,407000,5808000
3dm_33_406_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5808000,407000,5809000
3dm_33_406_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5809000,407000,5810000
3dm_33_406_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5810000,407000,5811000
3dm_33_406_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5811000,407000,5812000
3dm_33_406_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5812000,407000,5813000
3dm_33_406_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5813000,407000,5814000
3dm_33_406_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5814000,407000,5815000
3dm_33_406_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,406000,5815000,407000,5816000
3dm_33_407_5799_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5799000,408000,5800000
3dm_33_407_5800_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5800000,408000,5801000
3dm_33_407_5801_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5801000,408000,5802000
3dm_33_407_5802_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5802000,408000,5803000
3dm_33_407_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5803000,408000,5804000
3dm_33_407_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5804000,408000,5805000
3dm_33_407_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5805000,408000,5806000
3dm_33_407_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5806000,408000,5807000
3dm_33_407_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5807000,408000,5808000
3dm_33_407_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5808000,408000,5809000
3dm_33_407_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5809000,408000,5810000
3dm_33_407_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5810000,408000,5811000
3dm_33_407_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5811000,408000,5812000
3dm_33_407_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5812000,408000,5813000
3dm_33_407_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5813000,408000,5814000
3dm_33_407_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5814000,408000,5815000
